InspectionID,Facility_ID,Facility_Name,Facility_Address,Facility_Address_2,Facility_City,Facility_State,Facility_Postal_Code,Facility_County,Venue_Type,Inspection_Date,Inspection_Score,Inspection_Purpose,Inspection_Passed,No_Imminent_Health_Hazards,Disinfectant,Free_Chlorine,Free_Bromine,pH,Enclosure,Main_Drain_Visible,Safety_Equipment,Disinfectant_Level,pH_Balance,Inspection_Notes,OBJECTID
1360717,71467,COURTYARD BY MARRIOTT,10200 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2018/02/21,0,OTHER,TRUE,TRUE,CHLORINE,3.4000001,,7.4000001,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual| other - disinfectant combined residual,71
1360864,100794,LAQUINTA INN & SUITES,1501 ALLIANT AVENUE,,JEFFERSONTOWN,KY,40299,JEFFERSON,POOL,2018/02/26,,OTHER,TRUE,TRUE,BROMINE,,7.6500001,7.1999998,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,72
1360865,73219,HAMPTON INN & SUITES LOUISVILLE EAST,1451 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2018/02/26,,OTHER,TRUE,TRUE,BROMINE,,1.2,6.8000002,TRUE,TRUE,TRUE,TRUE,FALSE, pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm),73
1360905,97064,COURTYARD BY MARRIOTT,100 S. 2ND ST.,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2018/02/26,0,OTHER,TRUE,TRUE,CHLORINE,2.2,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE, other - temperature (heated facilities),74
1361131,93920,COMFORT SUITES,1850 RESOURCE WAY,,JEFFERSONTOWN,KY,40299,JEFFERSON,HOT TUB / SPA,2018/02/27,,OTHER,TRUE,TRUE,BROMINE,,8.5500002,7.6999998,TRUE,TRUE,TRUE,FALSE,TRUE, other - temperature (heated facilities)| Disinfectant Level - disinfectant free residual,75
1361133,93922,COMFORT SUITES,1850 RESOURCE WAY,,JEFFERSONTOWN,KY,40299,JEFFERSON,POOL,2018/02/27,,OTHER,TRUE,TRUE,CHLORINE,3,,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,76
1361178,99898,BEAR PADDLE SWIM CLUB,2915 HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2018/02/27,95,ROUTINE,FALSE,TRUE,CHLORINE,2.2,,7.6999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - disinfectant combined residual",77
1361178,99898,BEAR PADDLE SWIM CLUB,2915 HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2018/02/27,95,ROUTINE,TRUE,TRUE,CHLORINE,2.2,,7.6999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - disinfectant combined residual",78
1361216,69696,FOUR POINTS BY SHERATON,2850 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2018/02/27,,OTHER,TRUE,TRUE,BROMINE,,4,7.6999998,TRUE,TRUE,TRUE,FALSE,TRUE, other - disinfectant combined residual| Disinfectant Level - disinfectant free residual,79
1361219,78986,HOLIDAY INN,447 FARMINGTON AVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2018/02/27,,OTHER,TRUE,TRUE,CHLORINE,2,,6.9000001,TRUE,TRUE,TRUE,TRUE,FALSE, other - disinfectant combined residual| pH Balance - ph(7.2-7.8),80
1361225,92579,U OF L - TRAINING POOL,2216 S FLOYD ST,,LOUISVILLE,KY,40208,JEFFERSON,POOL,2018/02/27,0,OTHER,TRUE,TRUE,CHLORINE,3,,7.5,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,81
1361226,29521,LA FONTENAY APARTMENTS,175 LA FONTENAY DR,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2018/02/27,0,OTHER,TRUE,TRUE,CHLORINE,1.2,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,82
1361459,93101,VU CLUB,822 S. FLOYD ST.,,LOUISVILLE,KY,40202,JEFFERSON,HOT TUB / SPA,2018/02/28,80,ROUTINE,FALSE,TRUE,CHLORINE,3,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - lighting, underwater and deck: adequate, operating, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - turover rate ~ hrs.(min.)| other - chemicals stock: adequate, fresh, storage, usage| other - disinfectant combined residual| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair",83
1361460,94925,U OF L - SOCCER COMPLEX #1,337 BYRNE AVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2018/02/28,0,OTHER,TRUE,TRUE,CHLORINE,5,,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,84
1361461,94926,U OF L - SOCCER COMPLEX #2,337 BYRNE AVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2018/02/28,0,OTHER,TRUE,TRUE,CHLORINE,5,,7.6999998,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,85
1361462,29311,ROYAL AMBASSADOR,1602 GARDINER LN,,LOUISVILLE,KY,40205,JEFFERSON,POOL,2018/02/28,0,OTHER,TRUE,TRUE,BROMINE,,3.5999999,7.6999998,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,86
1361464,46780,LAKESIDE SWIM CLUB,2010 TREVILLIAN WAY,,LOUISVILLE,KY,40205,JEFFERSON,POOL,2018/02/28,0,OTHER,TRUE,TRUE,CHLORINE,3,,7.5999999,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,87
1361466,99898,BEAR PADDLE SWIM CLUB,2915 HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2018/02/28,95,FOLLOW-UP,FALSE,TRUE,CHLORINE,,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - disinfectant combined residual",88
1361466,99898,BEAR PADDLE SWIM CLUB,2915 HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2018/02/28,95,FOLLOW-UP,TRUE,TRUE,CHLORINE,,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - disinfectant combined residual",89
1361556,64504,HOLIDAY INN EXPRESS,1520 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,HOT TUB / SPA,2018/02/28,,OTHER,TRUE,TRUE,BROMINE,,3.5999999,7.4000001,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,90
1361560,29693,THE FORUM AT BROOKSIDE,200 BROOKSIDE DR,,DOUGLASS HILLS,KY,40243,JEFFERSON,POOL,2018/02/28,,OTHER,TRUE,TRUE,BROMINE,,1.35,7.5,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,91
1361571,66478,COURTYARD BY MARRIOTT,819 PHILLIPS LN,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2018/02/28,,OTHER,TRUE,TRUE,CHLORINE,8.1999998,,7.3000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,92
1361638,94109,KORT - BROWNSBORO CROSSING,9880 ANGIES WAY,,LOUISVILLE,KY,40241,JEFFERSON,HOT TUB / SPA,2018/02/28,0,OTHER,TRUE,TRUE,BROMINE,,5,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,93
1361947,36946,MARY T. MEAGHER AQUATIC CENTER,201 RESERVOIR AVE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2018/03/01,82,ROUTINE,FALSE,TRUE,CHLORINE,3,,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - test kits: provided, proper types, fresh reagents, maintained, proper usage| Disinfectant Level - disinfectant free residual| other - disinfectant combined residual| other - operator testing frequency, log sheets maintained| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",94
1361948,29315,MARY T. MEAGHER AQUATIC CENTER,201 RESERVOIR AVE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2018/03/01,85,ROUTINE,FALSE,TRUE,CHLORINE,2,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - disinfectant combined residual| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",95
1362006,64951,BAPTIST MILESTONE LAP,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2018/02/27,0,OTHER,TRUE,TRUE,CHLORINE,3,,7.4000001,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,96
1362335,47281,YMCA NORTHEAST,9400 MILL BROOK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2018/02/28,0,OTHER,TRUE,TRUE,CHLORINE,1.8,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,97
1362336,61441,YMCA NORTHEAST,9400 MILL BROOK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2018/02/28,0,OTHER,TRUE,TRUE,CHLORINE,2,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,98
1364042,91657,PARK LAUREATE APTS  INDOOR,2050 STONYBROOK DRIVE,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2018/03/09,,OTHER,TRUE,TRUE,CHLORINE,2.8,,7.5999999,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,99
1364083,93101,VU CLUB,822 S. FLOYD ST.,,LOUISVILLE,KY,40202,JEFFERSON,HOT TUB / SPA,2018/03/09,92,FOLLOW-UP,FALSE,TRUE,CHLORINE,,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - disinfectant combined residual",100
1364083,93101,VU CLUB,822 S. FLOYD ST.,,LOUISVILLE,KY,40202,JEFFERSON,HOT TUB / SPA,2018/03/09,92,FOLLOW-UP,TRUE,TRUE,CHLORINE,,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - disinfectant combined residual",101
1364333,100794,LAQUINTA INN & SUITES,1501 ALLIANT AVENUE,,JEFFERSONTOWN,KY,40299,JEFFERSON,POOL,2018/03/12,,OTHER,TRUE,TRUE,BROMINE,,4.9499998,7.1999998,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,102
1364593,29144,BLAIRWOOD SWIM CLUB,9300 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/03/13,96,ROUTINE,TRUE,TRUE,CHLORINE,2.4000001,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair| other - recirculating piping:  identified, approved materials, good repair",103
1364594,93658,BLAIRWOOD SWIM CLUB,9300 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/03/13,88,ROUTINE,FALSE,TRUE,CHLORINE,2.4000001,,7.5999999,TRUE,TRUE,FALSE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - recirculating piping:  identified, approved materials, good repair| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",104
1364594,93658,BLAIRWOOD SWIM CLUB,9300 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/03/13,88,ROUTINE,TRUE,TRUE,CHLORINE,2.4000001,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - recirculating piping:  identified, approved materials, good repair| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",105
1364598,47621,ST. XAVIER HIGH SCHOOL,1609 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,JEFFERSON,POOL,2018/03/13,98,ROUTINE,TRUE,TRUE,CHLORINE,2,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",106
1364943,71464,COMFORT SUITES,6535 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2018/03/14,0,OTHER,TRUE,TRUE,CHLORINE,2.4000001,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual| other - temperature (heated facilities),107
1364944,78826,HOLIDAY INN LOU. AIRPORT SOUTH,6551 PARAMOUNT PARK,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2018/03/14,0,OTHER,TRUE,TRUE,BROMINE,,1.9,7.5,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,108
1364973,29463,YMCA,555 S 2ND ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2018/03/14,94,ROUTINE,TRUE,TRUE,CHLORINE,2.4000001,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - temperature (heated facilities)| other - warning signs, facility regulations posted, conspicuous, good repair",109
1365317,70161,HILTON GARDEN INN,2735 CRITTENDEN DRIVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2018/03/14,,OTHER,TRUE,TRUE,CHLORINE,7.5999999,,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,110
1365318,69696,FOUR POINTS BY SHERATON,2850 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2018/03/14,,OTHER,TRUE,TRUE,BROMINE,,8,7.5,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,111
1365319,78986,HOLIDAY INN,447 FARMINGTON AVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2018/03/14,,OTHER,TRUE,TRUE,CHLORINE,9.6000004,,7.5,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,112
1365572,64893,BAPTIST  MILESTONE THERAPY,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2018/03/16,0,OTHER,TRUE,TRUE,CHLORINE,2.4000001,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,113
1366312,98844,ALOFT HOTEL - INDIAN SPRINGS,10700 WESTPORT RD,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2018/03/20,89,ROUTINE,FALSE,TRUE,CHLORINE,2,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - disinfectant combined residual| other - temperature (heated facilities)",114
1366312,98844,ALOFT HOTEL - INDIAN SPRINGS,10700 WESTPORT RD,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2018/03/20,89,ROUTINE,TRUE,TRUE,CHLORINE,2,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - disinfectant combined residual| other - temperature (heated facilities)",115
1366689,66478,COURTYARD BY MARRIOTT,819 PHILLIPS LN,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2018/03/21,,OTHER,TRUE,TRUE,CHLORINE,1,,7,TRUE,TRUE,TRUE,TRUE,FALSE, pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm),116
1366849,73219,HAMPTON INN & SUITES LOUISVILLE EAST,1451 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2018/03/22,,OTHER,TRUE,TRUE,BROMINE,,1,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,117
1366871,29311,ROYAL AMBASSADOR,1602 GARDINER LN,,LOUISVILLE,KY,40205,JEFFERSON,POOL,2018/03/22,97,ROUTINE,FALSE,TRUE,BROMINE,,2.7,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",118
1366934,43218,SBTS HEALTH & REC CENTER,2825 LEXINGTON RD,,LOUISVILLE,KY,40280,JEFFERSON,POOL,2018/03/23,0,OTHER,TRUE,TRUE,CHLORINE,2.8,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,119
1366935,43219,SBTS HEALTH & REC CENTER,2825 LEXINGTON RD,,LOUISVILLE,KY,40280,JEFFERSON,HOT TUB / SPA,2018/03/23,0,OTHER,TRUE,TRUE,CHLORINE,3.5999999,,7.5999999,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual| other - disinfectant combined residual,120
1366936,43220,SBTS HEALTH & REC CENTER,2825 LEXINGTON RD,,LOUISVILLE,KY,40280,JEFFERSON,WADING POOL,2018/03/23,0,OTHER,TRUE,TRUE,CHLORINE,0.60000002,,7.6999998,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual| other - disinfectant combined residual,121
1367163,29699,STONEMILL VILLAGE / INDOOR POOL,850 WASHBURN AVE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/03/23,93,ROUTINE,FALSE,TRUE,CHLORINE,1,,90,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - operator testing frequency, log sheets maintained",122
1367163,29699,STONEMILL VILLAGE / INDOOR POOL,850 WASHBURN AVE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/03/23,93,ROUTINE,TRUE,TRUE,CHLORINE,1,,90,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - operator testing frequency, log sheets maintained",123
1367165,33311,WATERFORD PLACE,4105 WATERFORD CIR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2018/03/23,0,OTHER,TRUE,TRUE,BROMINE,,1,7.6999998,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,124
1367169,99898,BEAR PADDLE SWIM CLUB,2915 HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2018/03/23,0,OTHER,TRUE,TRUE,CHLORINE,2,,7.6999998,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,125
1367368,66973,ALL ABOUT KIDS,2531 BLANKENBAKER PKWY,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2018/03/26,95,ROUTINE,FALSE,TRUE,BROMINE,,2.25,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - turover rate ~ hrs.(min.)| other - structures, decks, furnishings:  good repair, clean",126
1367368,66973,ALL ABOUT KIDS,2531 BLANKENBAKER PKWY,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2018/03/26,95,ROUTINE,TRUE,TRUE,BROMINE,,2.25,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - turover rate ~ hrs.(min.)| other - structures, decks, furnishings:  good repair, clean",127
1367449,66533,SPRINGHILL SUITES,10101 FOREST GREEN BLVD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2018/03/27,0,OTHER,TRUE,TRUE,CHLORINE,1.2,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,128
1367718,66973,ALL ABOUT KIDS,2531 BLANKENBAKER PKWY,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2018/03/27,98,FOLLOW-UP,TRUE,TRUE,BROMINE,,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - structures, decks, furnishings:  good repair, clean",129
1367854,102919,HYATT REGENCY,311 S 4TH ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2018/03/27,95,ROUTINE,FALSE,TRUE,CHLORINE,4,,7.5999999,TRUE,TRUE,TRUE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained",130
1367854,102919,HYATT REGENCY,311 S 4TH ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2018/03/27,95,ROUTINE,TRUE,TRUE,CHLORINE,4,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained",131
1367913,46780,LAKESIDE SWIM CLUB,2010 TREVILLIAN WAY,,LOUISVILLE,KY,40205,JEFFERSON,POOL,2018/03/27,0,OTHER,TRUE,TRUE,CHLORINE,2.8,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,132
1368132,71914,MARRIOTT LOUISVILLE DOWNTOWN,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2018/03/28,95,ROUTINE,FALSE,TRUE,CHLORINE,2.4000001,,7,TRUE,TRUE,TRUE,TRUE,FALSE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| pH Balance - ph(7.2-7.8)",133
1368132,71914,MARRIOTT LOUISVILLE DOWNTOWN,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2018/03/28,95,ROUTINE,TRUE,TRUE,CHLORINE,2.4000001,,7,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| pH Balance - ph(7.2-7.8)",134
1368192,101423,LOUISVILLE MARRIOTT EAST,1903 EMBASSY SQUARE BLVD,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2018/03/28,0,OTHER,TRUE,TRUE,CHLORINE,1.8,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,135
1368193,95029,HOLIDAY INN HURSTBOURNE,1325 S. HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/03/28,0,OTHER,TRUE,TRUE,CHLORINE,4.1999998,,7.3000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual| other - disinfectant combined residual,136
1368361,93922,COMFORT SUITES,1850 RESOURCE WAY,,JEFFERSONTOWN,KY,40299,JEFFERSON,POOL,2018/03/29,0,OTHER,TRUE,TRUE,CHLORINE,2.8,,8.1999998,TRUE,TRUE,TRUE,FALSE,FALSE, Disinfectant Level - disinfectant free residual| other - disinfectant combined residual| pH Balance - ph(7.2-7.8),137
1368364,66059,COUNTRY INN & SUITES,1241 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2018/03/29,0,OTHER,TRUE,TRUE,BROMINE,,11.7,7.5999999,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,138
1368416,29521,LA FONTENAY APARTMENTS,175 LA FONTENAY DR,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2018/03/29,96,ROUTINE,TRUE,TRUE,CHLORINE,2,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - temperature (heated facilities)",139
1368417,98992,FAIRFIELD INN AND SUITES,1220 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2018/03/29,95,ROUTINE,FALSE,TRUE,BROMINE,,7.6500001,7.6999998,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual",140
1368417,98992,FAIRFIELD INN AND SUITES,1220 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2018/03/29,95,ROUTINE,TRUE,TRUE,BROMINE,,7.6500001,7.6999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual",141
1368565,77941,KORT,12613 TAYLORSVILLE RD SUITE 118,,LOUISVILLE,KY,40299,JEFFERSON,HOT TUB / SPA,2018/03/30,,OTHER,TRUE,TRUE,BROMINE,,4.5,7.5999999,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,142
